label,text
Influenza,39.1 fever nose blocked completely. throat screaming. chills since lunch.
Influenza,"A dry cough started this morning, and my temperature is now 38.6. I am short of breath when walking to the bathroom. I need advice on managing this without disrupting my diabetes medication."
Influenza,A dry cough started two hours ago and my thermometer reads 39.2. My asthma is aggravated and it is difficult to walk up stairs. I require instructions on managing the fever.
Influenza,"A harsh cough began this afternoon, and my blood sugar is fluctuating alongside a fever of 39.1. I am unable to drive safely and need instructions on medication management."
Influenza,A harsh cough developed suddenly during lunch and my temperature is currently 38.9. I am concerned about glucose management while I am unable to eat normally. I cannot attend meetings in this condition.
Influenza,A persistent cough developed suddenly along with a temperature of 38.4 degrees. I am fit for light duties but cannot speak on the phone for long periods. I am requesting medication to suppress the cough.
Influenza,"A persistent cough developed suddenly this afternoon, accompanied by a fever of 38.9. My chest feels tight when I attempt to take deep breaths. I need treatment to return to my shift."
Influenza,"A persistent cough started abruptly, and I have measured a fever of 38.6. I am too weak to manage my insulin injections independently right now."
Influenza,A sharp cough developed overnight along with a fever of 38.6. I am monitoring my insulin levels but require an antiviral prescription if applicable. I cannot attend my scheduled volunteer shift.
Influenza,A sudden fever of 38.9 started three hours ago. I am experiencing significant joint stiffness and cannot operate machinery safely. I am requesting a timeline for recovery.
Influenza,A sudden headache and fever of 38.9 struck me while at the office today. I have isolated myself to avoid spreading infection to colleagues. I need to know if this condition interacts with my blood pressure medication.
Influenza,asthma flare w/ fever. temp 38.8. chest tight. cant catch breath.
Influenza,asthma flaring w/ fever. 38.8. coughing non stop since breakfast. chest tight.
Influenza,"Blood pressure is managed, but this fever is 38.5. Hit me within three hours. Usually I handle the gardening, but today I can't lift the watering can. Joints are stiff and the dry cough is a nuisance."
Influenza,"Blood sugar is fluctuating but manageable. The fever is 38.5. Legs gave out while walking to the shed. Usually manage the diabetes fine, but this weakness is different. Can't prepare my own meals right now."
Influenza,"Boss said ""go home"" immediately when I started shaking at my desk. Temperature is 39.1. Was perfectly fine at breakfast, now I can't even look at my laptop screen to finish the report. Muscles are completely locked up."
Influenza,"BP is managed, but this heat is new. Temp 39.0. Dropped the laundry basket because my grip failed. Joints are stiff. Not in pain, just completely unable to maintain the house."
Influenza,bp is up and temp is 39.8. muscles so sore i cant sleep. sudden onset this afternoon.
Influenza,bp meds taken but temp is 39.8. shivering. legs hurt bad. sudden onset.
Influenza,bp meds usually control it but pulse high now. temp 39.0. shivering constantly. muscles ache everywhere.
Influenza,"Breath is short. Fever 38.6. Usually walk the dog a mile, made it ten feet today. Lungs are heavy. Not a flare-up, this is sudden heat and exhaustion. Can't do my rounds."
Influenza,breathing hard w/ copd. temp 38.9. fatigue is heavy. started fast after lunch.
Influenza,Breathing has become labored alongside a sudden temperature rise to 38.7. My COPD makes this difficult to manage at home without professional advice. I am reporting these metrics to determine if hospitalization is necessary.
Influenza,"Breathing has become labored since noon, and my thermometer indicates 38.7. I cannot perform my usual household maintenance and need to check if this interacts with my COPD regimen."
Influenza,breathing heavy w/ copd. temp 38.7. chest heavy. very weak legs. sudden onset 1 hr.
Influenza,"Breathing is a bit of a chore today, feeling very short of breath just walking to the bathroom. My joints are stiff and hurting. Started suddenly this evening."
Influenza,"Breathing is hard, harder than usual with my lungs. I'm just so tired, barely have energy to talk. I think I have a temperature... felt weirdly hot since this morning."
Influenza,"Breathing is heavy but it is the bone pain that is making me cry, I have never felt pain like this and it started so abruptly 24 hours ago. My temperature is 39 and I am scared that my lungs will give out, I feel so incredibly weak and the anxiety is making everything feel worse."
Influenza,Breathing is labored. Fever 38.6. Had to leave the job site early. Can't haul equipment. Inhaler isn't touching the cough. Just want to get back to work.
Influenza,"Can't catch my breath... coughing up green stuff. I feel very shaky and hot. Not sure when it started, maybe last night? Everything is fuzzy and I just want to sleep."
Influenza,"Can't eat, looking at food makes me nauseous. My lower back is throbbing in pain. I felt okay this morning but crashed hard around 2 PM."
Influenza,"Can't get warm... shivering a lot under these blankets. My chest feels heavy too. I don't know, just feel very weak, like I can't lift my arms really. Happened fast."
Influenza,"Can't make it to class. Fever is 40.0. Woke up feeling normal, then crashed hard by 10 AM. Eyes hurt when I move them. Typing this is difficult due to the shaking."
Influenza,cant breathe right asthma acting up. coughing fits non stop. temp is 38.8. chest tight.
Influenza,cant get out of bed. temp 38.4. head pounding. started 2 hrs ago.
Influenza,cant move much. temp 39.0. eyes hurt looking around. throat raw. exhaustion.
Influenza,cant stabilize glucose. 39.7 fever. confusion setting in. wife is worried.
Influenza,"Chest is tight, worse than my usual asthma. Fever 38.4. Can't climb the stairs to the bedroom without stopping. Using the inhaler more but the systemic weakness is the real stopper. Sudden onset yesterday."
Influenza,"Chest is tighter than usual, inhaler isn't clearing it. Fever is 38.7. Had to leave the office early because I couldn't focus on the meeting. Walking the dog is out of the question today."
Influenza,copd flaring. hard to catch breath. temp 38.9. chest heavy. started shaking an hour ago.
Influenza,coughing so hard i saw stars. chest feels heavy. temp 38.6. started abruptly during meeting.
Influenza,diabetic t2. sugar high today. temp 38.6. feel incredibly weak and nauseous. suddenly ill.
Influenza,dizzy spells when getting up. 38.8. joints stiff. started 30 mins ago.
Influenza,dry cough started suddenly. sweating then freezing. therm says 38.6.
Influenza,"Everything aches, even my fingers... it's weird. I felt great yesterday morning then by dinner I was done. I'm definitely burning up, sweat is just pouring off me."
Influenza,"Everything hurts, like my whole body is bruised or something. I tried to drink water but my throat is scratchy and I keep coughing dry... I think I'm burning up, my roommate said I look really red."
Influenza,"Everything is spinning a bit... I tried to go to work but I felt like I was gonna pass out. Definitely have a fever, I'm burning up. Just ache everywhere, like deep in my bones."
Influenza,feel groggy and hot. temp 40.0. body hurts. happened fast after lunch.
Influenza,feeling very confused and hot. temp read 39.4. legs weak. sudden onset chills.
Influenza,felt sudden weakness. temp 38.9. aches all over legs. diabetic. very tired cant type more
Influenza,fever 38.5. extremly tired cant move. body hurts. diabetic numbers off.
Influenza,fever 38.8. chest tight w/ asthma hx. dry cough hurts ribs. massive headache.
Influenza,Fever is 38.4. Checking pressure regularly. The main issue is I can't stand long enough to cook dinner. Started feeling cold and achy right after lunch. Dry cough is present but manageable.
Influenza,"Fine at 8 AM, useless by 10 AM. Fever spiked to 39.1. Tried to power through emails but couldn't focus. Muscle aches make sitting in the office chair impossible. Need to be back online tomorrow."
Influenza,"Fine at breakfast, unable to hold the newspaper by lunch. Legs gave out trying to walk to the mailbox. Fever is 38.5. My garden needs tending but I can barely stand."
Influenza,"Fine at breakfast, useless by lunch. Temperature clocked 39.2. Can't focus on the monitor and my back hurts too much to sit in the office chair. Had to cancel all meetings. Just need to be functional for tomorrow's deadline."
Influenza,"Fine this morning, now running 38.4. Had to call a neighbor to pick up the kids. Legs feel like lead. Cleaning the kitchen is out of the question today. Dry cough is starting."
Influenza,"Gym session cancelled. Can't even lift my gym bag. Fever 40.0. Delirious almost. Boss said ""stay away"" immediately. Frustrating to be this weak physically."
Influenza,hacking cough started 1 hr ago. temp 38.6. chest heavy. inhaler not working well.
Influenza,hacking cough. temp 38.9. nose blocked. started fast this afternoon.
Influenza,hacking cough. wheezing a bit. temp 39.1. took inhaler but chest hurts. sudden fever.
Influenza,hard to breath w/ copd. temp 38.9. very weak. started after lunch.
Influenza,hard to breath. copd acting up. temp 38.6. sudden weakness cough.
Influenza,hard to breath. temp 38.5. coughing up phlegm. very weak. copd acting up badly.
Influenza,"Hard to catch my breath, worse than usual... and I'm shaking from cold but my wife says I'm burning hot. Just feel really weak today, started feeling wonky a few hours ago."
Influenza,Hard to manage sugar levels when I can't get out of bed to prepare food. Fever 39.0. Hit suddenly during the news. Vision blurry from fatigue. Need to be functional to take insulin properly.
Influenza,"Hate asking for help, but I can't breathe right. Fever 38.3. Lungs feel heavy. Couldn't make it to the mailbox. Using the nebulizer but the weakness is the real problem preventing me from my chores."
Influenza,head hurts terrible. temp 40.0. dizzy and hot. sudden fever.
Influenza,heart racing and head spinning. bp meds took earlier. temp 39.4. chills are bad.
Influenza,hit by truck this am. temp 39.5. body aches all over. dry cough.
Influenza,Hit me during the morning commute. Had to pull over because I couldn't focus on the road. Fever 39.5. Muscles feel like lead. Missed a critical deadline today.
Influenza,"Hit me halfway through the commute. Fever 38.9. Had to pull the car over. Vision got blurry, too weak to drive safely. BP meds taken. Annoyed that I'm missing a deadline."
Influenza,hit me like a truck 1 hr ago. temp 39.5. whole body aches. feel awful.
Influenza,hit me like a truck 2 hrs ago. temp 39.5. body aches everywhere. nausea. cant literally move.
Influenza,hit me like a truck 2 hrs ago. temp 39.5. bones hurt. cant get warm.
Influenza,Hit me like a truck during the lecture. 38.5 fever. Shaking too hard to type the assignment. Just need to sleep this off so I can finish the paper. Body feels like lead.
Influenza,"Hit me like a truck this afternoon. Fever 38.5. Chest is tight with the asthma, inhaler isn't clearing it enough to walk the dog. Muscles ache. Just want to get back to the gym but can't move."
Influenza,hit me like a truck this morning. body aches everywhere. temp 39.5. barely move.
Influenza,Hit with chills while reading. Fever 38.7. Impossible to climb the stairs to the bedroom. Joints are locked up. I'm staying on the couch until I can move properly. Hate being this idle.
Influenza,husband checked temp 38.5. shaking bad. joints pain. sugar levels erratic. happened so fast.
Influenza,"I am a diabetic and I know getting sick is bad, but this hit me so suddenly that I am in a state of shock. My thermometer is reading 39.4 and I cannot stop shivering no matter how many blankets I use. I feel nauseous and my head is throbbing with the worst pain I have ever experienced. I am terrified my sugar levels are going to go crazy and put me in a coma. I really need reassurance that this is just the flu and not something deadly."
Influenza,"I am a diabetic and I know that getting sick is dangerous for me, so I am freaking out right now. I felt fine at lunch, but now I am bedridden with a massive fever of 39.2 and severe exhaustion. My legs cramp up whenever I try to move, and I am terrified of dehydration or ketoacidosis. The suddenness of this is what scares me the most; it feels like I was poisoned. Am I going to be okay, or is this a severe complication?"
Influenza,"I am absolutely floored by this. One minute I'm fine, next I'm shivering under the duvet. Fever is up to 39.1 and my eyes burn when I look at the light. I'm just gonna ride it out in bed."
Influenza,"I am absolutely freaking out because I was completely fine at the gym yesterday morning and then out of nowhere I was hit by a truck, my temperature spiked to 39.2 within an hour and now I can't even move without unbearable pain in my legs and back. It is so scary how fast this happened, I am usually healthy but now I am soaking through my sheets with sweat and shivering uncontrollably at the same time, it feels like my body is falling apart."
Influenza,"I am absolutely terrified because I have never felt pain like this before in my entire life. It came on so suddenly this afternoon, just hitting me like a truck, and now my thermometer is reading 38.9. My whole body aches so badly that I feel like my bones are breaking, and I am worried this might be meningitis or something deadly. I can barely breathe through my nose and my throat is on fire. Is it normal to feel this weak so quickly?"
Influenza,"I am absolutely terrified because I have never felt pain like this in my entire life, and it happened so fast. I was perfectly fine this morning, but suddenly I felt like I was hit by a truck and now my temperature is 39.2. My whole body aches so badly that I want to cry, and I can barely move my legs without groaning. Is this just the flu or could it be meningitis or something fatal? I am shaking so hard from the chills that I can't even hold a glass of water!"
Influenza,"I am absolutely terrified because I have never felt this sick in my entire life! I woke up feeling fine, but then it hit me like a truck out of nowhere, and now my temperature is reading 39.2. My whole body aches so badly that I feel like my bones are breaking, and I am scared I might have meningitis or something deadly. Is it normal to hurt this much? I simply cannot stop shaking from the chills and I am really panicking."
Influenza,"I am absolutely terrified because I was completely fine this morning and then boom, I felt like I was hit by a bus! My temperature is at 38.9 and I have never felt pain like this in my joints before, it is unbearable. I'm shaking so hard I can barely hold my phone and my head feels like it is going to explode. Is this just the flu or could it be something deadly? Please help me, I am so scared."
Influenza,"I am all alone here and very frightened because I woke up yesterday feeling like I had been beaten up by a boxer. My temperature is 102 and I am so dizzy I am afraid to walk to the bathroom by myself. Usually I am quite active for my age but this sudden exhaustion is terrifying, I just lie here aching and hoping someone checks on me soon because I feel so fragile."
Influenza,"I am an old man and I am very afraid because this fever of 39.1 came on so suddenly this afternoon. My joints are aching terribly, and I feel so weak that I am afraid I might fall if I try to stand up. I have a terrible headache and a dry cough that shakes my whole body. Is this dangerous for someone my age with high blood pressure? I feel absolutely wretched and I need help immediately."
Influenza,"I am an old woman and I am frightened because I suddenly felt so weak I nearly collapsed in the kitchen. My caregiver took my temperature and it is 39.1, which has me worried about my heart condition. I am shaking so badly that I can't hold a glass of water, and my head is swimming. Is this dangerous for someone my age with hypertension? I feel entirely helpless and terrified that I won't wake up tomorrow."
Influenza,"I am checking my blood pressure constantly because I know the stress of this illness is bad for my hypertension, and I feel like my heart is pounding out of my chest due to the heat. The fever hit 39.4 yesterday and I've been a nervous wreck ever since, dealing with these intense muscle aches that make me want to cry. I'm scared that the strain on my body is too much, I feel so incredibly weak and the shivering just won't stop."
Influenza,"I am checking my glucose constantly because I am diabetic and this fever of 38.8 is messing everything up. It hit me two days ago like a lightning bolt, instant misery and uncontrollable shivering. My muscles are so sore I feel like I ran a marathon without training, and the anxiety about my sugar levels is making it hard to rest. I just feel incredibly toxic and sick and I don't know when this will end."
Influenza,"I am completely floored by this. I was gardening this morning, then suddenly I'm shivering under three blankets with a fever of 39.8. Every muscle in my back and legs is throbbing."
Influenza,"I am constantly checking my peak flow because of my asthma, but this flu has completely knocked me out since Tuesday with a fever of 38.8. The exhaustion is overwhelming, I feel like I have been run over by a truck, and I'm so anxious that the dry cough is going to trigger an attack even though the fever is the main problem right now."
Influenza,"I am currently bedbound with a temperature of 39.8 degrees and severe rigors. My blood sugar is being monitored, but I cannot stand up to prepare food. I need to know if hospitalization is necessary."
Influenza,"I am deeply concerned because at my age a fever of 101.5 that hits this fast is very dangerous, I feel completely drained of all energy since this morning. My back and legs ache so badly I can't walk, and I am worried about pneumonia setting in because I feel so heavy and breathless, it is a terrifying feeling to be this incapacitated so quickly."
Influenza,"I am deeply concerned because my diabetes makes healing so difficult, and this flu hit me with no warning whatsoever. My temperature is 38.7 and I am sweating profusely yet freezing at the same time. I feel so fragile and weak, and I am terrified of getting dehydrated because I am too weak to drink. My vision is a bit blurry, and I am scared that my body is shutting down. Is there anything I can take that won't hurt my kidneys?"
Influenza,I am documenting a temperature of 39.4 degrees and significant body weakness that started two hours ago. I have taken my hypertension medication but cannot perform household chores. I require a diagnosis for my records.
Influenza,"I am elderly and I am very frightened because my body feels like it is shutting down. My temperature is 39.0 and I am shaking so hard from the chills that I can barely hold the phone. I have hypertension, and I am worried this fever will cause a stroke or heart failure. It came on so suddenly that I didn't even have time to prepare, and now I am too weak to get water. Please tell me this is just the flu and not the end for me."
Influenza,"I am experiencing chills and a temperature of 38.4 as of an hour ago. The headache is interfering with my ability to concentrate on reports, though my blood pressure is currently stable."
Influenza,"I am extremely anxious because I have asthma and this flu hit me like a ton of bricks yesterday morning with a 102 fever that won't go down. My chest feels tight and while I am mostly just aching everywhere and shivering, every time I do cough it feels deep and painful. I am checking my peak flow constantly because I am so paranoid about an attack, but right now it is the intense muscle pain and the sudden fatigue that is driving me crazy."
Influenza,"I am extremely anxious because I know how dangerous the flu can be for someone with Type 2 Diabetes like me. My temperature is 38.5, and I feel completely drained of all energy to the point where I can't lift my arms. I am terrified that my blood sugar is going to go haywire because I can't keep any food down. The onset was so sudden that I didn't even have time to prepare myself. Is this sensation of impending doom normal?"
Influenza,"I am extremely anxious because I know my Type 2 Diabetes makes everything riskier and I feel like I'm dying. It came on in a flash, and now I'm shivering violently with a temperature of 38.5. I have this terrible dry cough that hurts my chest, and I feel so weak I can't even stand up. Is my blood sugar going to crash? I am really scared because I've never been this sick this quickly before."
Influenza,"I am extremely concerned about how high this fever is, it is reading 39.1 right now and nothing seems to break it. It started yesterday morning out of nowhere, just a sudden wave of exhaustion and intense heat. My back and legs ache so badly I can't find a comfortable position, and I am worried I am getting dehydrated because I am sweating so much. It is just a terrifying feeling of total systemic weakness that I can't shake."
Influenza,"I am extremely worried about my heart because my pulse is racing and I have a fever of 38.5. It struck me all of a sudden while I was cooking dinner and now every muscle in my body is screaming in agony. With my high blood pressure, is this kind of sudden fever going to cause a stroke? I feel absolutely wretched and the shivering won't stop no matter how many blankets I use. Please tell me if I need to go to the emergency room right now!"
Influenza,"I am feeling wretched, dear. It came on in a flash this morning. I'm burning up at 39.5 and my old bones are aching something fierce. Just need plenty of fluids and rest."
Influenza,I am gasping for air and I am terrified because my COPD makes this so much worse. My fever is dangerously high at 39.4 and I feel like I am burning up from the inside out. It started so suddenly with a violent cough and now I am exhausted just trying to breathe. I am scared that I need to be in the hospital because my chest hurts so much. I have never felt this weak and vulnerable before!
Influenza,"I am honestly freaking out because I was completely fine at lunch yesterday but by the time I got home I was shaking so bad I thought I was having a seizure. My temperature is reading 103.5 and the pain in my legs and back is absolutely unbearable, like I have been run over by a truck. I am terrified because I can barely lift my head off the pillow and I have never felt this weak or helpless in my entire life."
Influenza,"I am honestly terrified because I have never felt this sick in my entire life, it just hit me out of nowhere yesterday afternoon while I was at the library. One minute I was studying and the next I was shivering so violently I could barely pack my bag, and now my thermometer says 39.5 which scares me to death. Every single muscle in my body feels like it's being crushed in a vice, and I can't even lift my head off the pillow without getting dizzy."
Influenza,"I am in absolute agony and my fever is a terrifying 40.0 degrees! I think I am hallucinating slightly and the body aches are unbearable, almost like my bones are breaking. It started so suddenly while I was at work and now I simply cannot move a muscle. I am really scared that my brain is going to boil at this temperature! I have never been this scared for my health before in my life."
Influenza,"I am incredibly anxious because my blood sugar is fluctuating and this sudden illness has left me completely drained. My fever is 38.6, and the heat radiating from my body is unbearable. I feel so confused and dizzy, and my diabetes makes me worry about every little symptom. My throat is raw and I have a terrible headache that won't go away. Is this temperature dangerous for someone my age?"
Influenza,"I am incredibly worried about how heavy my chest feels even though it's mostly a dry cough, but the real misery is this deep bone pain that started three days ago like a switch was flipped. My fever is 38.9 and I feel so foggy and anxious, I can't focus on anything except how terrible I feel and the fear that I might have complications because this exhaustion is unlike anything I've experienced."
Influenza,"I am incredibly worried because I have high blood pressure and ever since this started yesterday afternoon, my heart has been racing non-stop. It was so sudden, I felt fine at lunch and then boom, I was hit with a 39.2 fever by dinner. My whole body aches in a way that feels dangerous, like my muscles are being torn apart, and I am terrified this fever is going to cause a stroke or something because I feel so weak."
Influenza,"I am petrified because I suddenly developed a fever of 38.6 and a horrible dry cough. I feel like I am suffocating and my chest is so tight I can barely expand my ribs. The fatigue hit me instantly, rendering me unable to even walk to the bathroom without gasping. I am scared this will turn into pneumonia and kill me tonight. Is there anything I can take to stop this shivering?"
Influenza,"I am really panicking because I have a fever of 102 that just won't break and the suddenness of it all has me shaken, I was at work on Monday and by the evening I was delirious. My eyes hurt when I move them and the muscle pain is excruciating, I just feel so incredibly weak and helpless right now and I don't know when this nightmare is going to end."
Influenza,"I am registering a temperature of 38.7 and finding it harder to catch my breath than usual. Given my COPD, I need to know if this warrants a hospital visit. I have ceased all physical exertion."
Influenza,I am reporting a fever of 39.5 and severe fatigue that started abruptly. Monitoring my blood pressure alongside this fever is becoming difficult. I cannot perform my household duties today.
Influenza,I am reporting a sudden onset of fever measured at 38.9 degrees accompanied by exhaustion. I am unable to focus on administrative tasks today. I intend to return to work once the fever breaks.
Influenza,I am reporting a temperature of 39.1 and increased shortness of breath. The cough is persistent and interferes with my ability to speak clearly. I need to know if my COPD medication requires adjustment.
Influenza,"I am scared to death because I know diabetics have a harder time with infections and my thermometer reads 39.0! I feel so nauseous and weak that I can't even sit up, and this hit me within the last hour. My whole body aches deeply and I am terrified this is going to escalate into something life-threatening. Is it normal to feel this horrible this quickly? I am really panicking about my health right now."
Influenza,"I am seventy-two years old and I have never felt pain like this, which is making me very anxious that something is seriously wrong. Two days ago I was gardening, and within an hour I was shaking so hard from chills I couldn't hold a cup of tea. My temperature is currently 38.9 and the aches in my legs and back are unbearable, I am scared I won't be able to get back up if I lay down because my joints are so stiff."
Influenza,"I am shaking uncontrollably and my fever is 38.8, which is very high for someone my age with diabetes! I feel completely drained of energy and my head is spinning round and round like a top. It hit me like a lightning bolt this afternoon and I am terrified of complications setting in. My whole body hurts so much I want to cry but I'm too dehydrated. Is this surely just the flu and not something deadly?"
Influenza,"I am struggling for every single breath and I am absolutely petrified! This fever of 39.3 came out of nowhere and it is making my COPD symptoms a hundred times worse. I feel delirious and weak, and the coughing is so violent it leaves me gasping for air. I am scared I won't wake up if I go to sleep because my chest feels crushed. Please help me, I have never felt pain like this!"
Influenza,"I am struggling to breathe and my fever is a terrifying 39.4! With my COPD, I am petrified that this is the end for me because the symptoms came on so violently and suddenly. I can feel the rattle in my chest and the heat coming off my skin is unbearable. I am shaking uncontrollably from the chills and I don't know if my lungs can handle this. Please, is this fatal?"
Influenza,"I am struggling to catch my breath and my chest feels incredibly tight, which is terrifying with my asthma! The fever is 38.6 and I am shivering so hard my teeth are literally chattering. It came on in a flash and now I feel completely helpless and alone. I am worried I will stop breathing in my sleep because I feel so congested in my chest. Is this just the flu or have I developed pneumonia already?"
Influenza,"I am terrified because this illness struck me out of nowhere! I just checked my temperature and it is 39.0, which seems dangerously high for me. My entire body aches so severely that I feel like I have been run over by a truck. Is it really possible for the flu to cause this much agony? I am genuinely worried I might have meningitis or something fatal because I can't stop shaking!"
Influenza,"I am trying to stay hydrated because of my sugar, but I feel so nauseous and weak since this hit me like a ton of bricks on Monday. My fever is stuck at 38.9 and I am genuinely worried I might need a hospital because the body aches are so severe I can't get comfortable anywhere."
Influenza,"I am unable to complete household tasks due to fatigue and a temperature of 38.6. The onset was rapid, occurring right after lunch. I am resting but require a formal diagnosis."
Influenza,"I am usually the type to power through sickness but this has completely floored me since Tuesday and I don't know what to do. I have a fever of 39.2 and the chills are so violent my teeth are actually chattering uncontrollably. It is the muscle pain that is making me so anxious, it is deep in my bones and I am worried about dehydration because I am too weak to even hold a glass of water."
Influenza,I am very anxious because at my age a fever of 38.6 feels like a death sentence! I suddenly felt so weak I nearly fell over and now I cannot stop shivering in my bed. My head is pounding and I am worried my blood pressure is going through the roof with this stress. Is this dangerous for an elderly person? I feel completely helpless and terrified.
Influenza,"I am very frightened because at my age a fever of 38.5 can be dangerous, and this came on so suddenly last night that I didn't even have time to call my daughter. I feel so frail and shaky, my legs won't support me, and the aches in my back and shoulders are excruciating. I'm worried I might need to go to the hospital if I don't get some strength back soon, I just feel completely washed out and helpless."
Influenza,"I am very frightened because at my age, feeling this terrible so suddenly feels like a death sentence. My fever is very high at 39.1, and my joints are aching so badly I cannot move from this chair. I have High Blood Pressure and I am worried this stress is too much for my heart to handle. My head is pounding and I feel completely disoriented. Please tell me I don't need to go to the hospital, I am terrified!"
Influenza,"I am very frightened because my blood sugar is going haywire with this illness, I woke up yesterday feeling like I had been beaten up and my temperature was already 38.5. At my age with diabetes this is life-threatening and I feel so incredibly frail and shaky, the body aches are making it impossible to rest and I am terrified of ending up in the hospital if I can't keep fluids down."
Influenza,"I am very old and frail, and this sudden fever of 39.1 has me thinking the worst is happening! My joints are screaming in pain and I have a terrible dry cough that hurts my chest deeply. I am so scared that my heart won't be able to take this strain and I'll collapse. It happened so quickly I didn't have time to prepare myself or call anyone. Please, is there anything I can take that won't interact with my blood pressure meds?"
Influenza,"I can't afford to be sick right now which is making me stress out so much, but I physically cannot get out of bed because my legs feel like lead. It started three days ago with a sudden high fever of 38.8 and it hasn't broken yet, leaving me soaking in sweat one minute and freezing the next. The muscle pain is constant and distracting, and I'm worried I'm neglecting my family because I'm just lying here in a fog of misery."
Influenza,"I can't get out of bed, honestly. My head is pounding like a drum... started last night out of nowhere. I feel absolutely roasting, like I'm in an oven, but no thermometer to check."
Influenza,"I can't get warm even though I'm sweating. My body aches are terrible, just everywhere. I feel so weak I can barely stand up. It came on super fast."
Influenza,"I can't stop coughing, it's super dry and hurts my chest a lot. I feel really hot, like burning up, and I'm just so tired... I can barely get out of bed since this afternoon."
Influenza,"I can't stop coughing, it's super dry and hurts my chest... feeling really woozy too when I try to stand up. I think I'm hot? My skin feels weirdly sensitive to everything right now."
Influenza,"I can't stop coughing, it's this dry hacking thing that hurts my chest, kinda started this morning. I feel super hot, like my face is melting, and I'm just so tired I can't think straight."
Influenza,"I can't stop shivering even under three blankets, it's crazy. My back aches so bad I can barely walk to the bathroom. It just came on so fast last night, I felt fine before dinner."
Influenza,"I caught a nasty bug that's gone straight to my lungs. I'm coughing up a storm and my head feels stuffed with cotton. The fever spiked to 38.4 really fast this afternoon, trying to keep my blood pressure in check."
Influenza,"I caught this nasty bug from my roommate, and my chest feels so tight. I've got this dry, hacking cough that just won't quit, and it's messing with my asthma. Running a fever of 38.5 too, just feeling really rough."
Influenza,"I checked my temperature and it is 39.8, which is dangerously high, isn't it? I feel delirious and weak, like I can't even stand up to get water without collapsing. It happened so fast, one moment I was working and the next I was shaking violently in bed. I am so worried that my brain is going to cook at this temperature! I've never been this sick in my entire life."
Influenza,I collapsed earlier due to dizziness and found my temperature is 39.4. I am bedridden currently and unable to prepare meals for myself.
Influenza,I collapsed earlier due to dizziness and found my temperature is 39.4. The muscle weakness appeared abruptly and I cannot stand for long periods. I require a medical certificate for my absence.
Influenza,I collapsed earlier due to weakness and found my temperature to be 39.4. My daily walk was impossible today due to muscle stiffness. I am requesting instruction on fever management given my hypertension.
Influenza,"I definitely caught a nasty bug somewhere. I was fine driving home, then boom, sudden chills and a fever of 38.9. Every single muscle in my back is throbbing. I'm just gonna sleep this off if I can."
Influenza,I developed a fever of 38.7 degrees and a chesty cough this afternoon. I am unable to walk my dog or cook due to shortness of breath. I am seeking confirmation that this is influenza.
Influenza,"I don't feel right, dear. My joints are aching something fierce... felt fine this morning then suddenly I just had to lie down. Think I might have a temperature, face feels flushed."
Influenza,"I don't feel right... very weak in the knees. I think I caught a chill or something, but my face is flushing hot. It hit me yesterday... just feeling very poorly."
Influenza,"I don't know if it's my blood pressure or what, but I feel really woozy. Everything hurts, even my hair hurts if that makes sense? I was at work yesterday and just had to leave early cause I suddenly felt sick."
Influenza,"I don't know what's wrong but I just want to sleep forever. My muscles are so sore, like I ran a marathon or something, but I haven't done anything. Started feeling super hot a few hours ago."
Influenza,"I don't know what's wrong exactly, I just feel off. Woke up and felt like I got beaten up in my sleep or something. Head is pounding... feel kinda warm to the touch but mostly just super tired."
Influenza,"I don't know when it started, maybe lunch yesterday? I just got super tired all of a sudden. Now I feel hot and cold and my legs feel like jelly, kinda hard to walk."
Influenza,"I don't know, I was fine at lunch and then boom, hit me like a truck... my whole body is just throbbing and I feel like I'm burning up. I don't have a thermometer but I know it's bad because I'm sweating buckets but shivering."
Influenza,"I don't remember eating lunch... I just feel very weak. My legs are heavy like lead. I think I might have a fever, dear? I felt normal yesterday I think, then I just got so tired."
Influenza,"I feel a bit confused today... very shaky on my feet. I think I'm running a temperature, my face feels flushed. It came on very fast after lunch."
Influenza,"I feel incredibly weak, like I can't lift my arms. My throat feels raw, like sandpaper. I'm burning up but I can't stop shivering... came on so fast."
Influenza,"I feel like I am burning up from the inside out, and I am scared stiff because the thermometer shows 39.8! I was perfectly fine an hour ago, and now I can't even stand up without the room spinning violently around me. My head is pounding so hard I think it might explode, and I am terrified that my brain is overheating. Please tell me what to do because I have never been this sick in my twenties! It feels unbearable!"
Influenza,"I feel like I got hit by a bus or something... literally fine yesterday then boom, can't even lift my head. I'm burning up, sweating through my sheets, and my whole body just feels like lead."
Influenza,"I feel like I've been run over by a bus. Every single muscle in my body aches and I'm totally wiped out. I checked my temp and it's 39.2, so I'm definitely calling in sick tomorrow."
Influenza,I feel physically drained and registered a temperature of 38.7 earlier today. My vision is slightly blurred from the headache. I am seeking a prescription to resolve this quickly.
Influenza,"I feel very strange today... just no energy at all. My legs ache so bad I can't walk much. I think I have a fever, my forehead feels very warm."
Influenza,"I feel weak as a kitten, dear. I tried to get out of bed to make tea but got so dizzy I had to lie back down. The thermometer says 39.1, and my body just feels heavy."
Influenza,I felt a sudden onset of shivering and measured my temperature at 38.6. I am currently bedridden and cannot manage my daily errands. Please advise on interactions with my blood pressure medication.
